row_index,sample_id,temperature,temperature_index,replicate_index,chain_index,chain_id,seed,initial_state,production_sweep_number,sample_index_within_chain,split_name,energy_per_spin,signed_magnetisation,absolute_magnetisation,acceptance_fraction
4824,d25_t16_r00_s024,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1000,24,train,-0.73,0.01,0.01,0.4666874999999999
4825,d25_t16_r00_s025,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1040,25,train,-0.83,0.235,0.235,0.4636875000000001
4826,d25_t16_r00_s026,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1080,26,train,-0.76,0.26,0.26,0.4453125000000001
4827,d25_t16_r00_s027,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1120,27,train,-0.91,-0.01,0.01,0.44375
4828,d25_t16_r00_s028,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1160,28,train,-0.63,0.15,0.15,0.463875
4829,d25_t16_r00_s029,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1200,29,train,-0.69,0.01,0.01,0.4615
4830,d25_t16_r00_s030,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1240,30,train,-0.85,0.23,0.23,0.467875
4831,d25_t16_r00_s031,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1280,31,train,-0.79,-0.05,0.05,0.450125
4832,d25_t16_r00_s032,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1320,32,train,-0.78,0.055,0.055,0.4595625
4833,d25_t16_r00_s033,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1360,33,train,-0.89,0.175,0.175,0.460375
4834,d25_t16_r00_s034,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1400,34,train,-0.71,0.04,0.04,0.4663125000000002
4835,d25_t16_r00_s035,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1440,35,train,-0.84,-0.205,0.205,0.46093750000000017
4836,d25_t16_r00_s036,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1480,36,train,-0.78,0.07,0.07,0.4671875
4837,d25_t16_r00_s037,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1520,37,train,-0.77,0.165,0.165,0.46906250000000005
4838,d25_t16_r00_s038,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1560,38,train,-0.79,0.08,0.08,0.4646875
4839,d25_t16_r00_s039,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1600,39,train,-0.71,0.025,0.025,0.4591874999999998
4840,d25_t16_r00_s040,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1640,40,train,-0.79,-0.22,0.22,0.46443749999999995
4841,d25_t16_r00_s041,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1680,41,train,-0.87,0.04,0.04,0.46374999999999994
4842,d25_t16_r00_s042,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1720,42,train,-0.85,0.165,0.165,0.45318749999999997
4843,d25_t16_r00_s043,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1760,43,train,-0.92,0.47,0.47,0.45793750000000005
4844,d25_t16_r00_s044,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1800,44,train,-0.9,-0.07,0.07,0.4647500000000001
4845,d25_t16_r00_s045,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1840,45,train,-0.88,0.46,0.46,0.4425
4846,d25_t16_r00_s046,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1880,46,train,-0.73,0.07,0.07,0.45162499999999994
4847,d25_t16_r00_s047,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1920,47,train,-0.84,-0.04,0.04,0.45512500000000006
4848,d25_t16_r00_s048,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,1960,48,train,-0.86,0.175,0.175,0.4801874999999999
4849,d25_t16_r00_s049,3.0,16,0,96,ising2d_t16_r00_seed25016,25016,up,2000,49,train,-0.92,0.05,0.05,0.45581250000000006
4850,d25_t16_r01_s000,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,40,0,train,-0.72,0.25,0.25,0.47731250000000014
4851,d25_t16_r01_s001,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,80,1,train,-0.91,-0.195,0.195,0.47818750000000004
4852,d25_t16_r01_s002,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,120,2,train,-0.74,0.105,0.105,0.47562499999999996
4853,d25_t16_r01_s003,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,160,3,train,-0.83,-0.1,0.1,0.4751874999999998
4854,d25_t16_r01_s004,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,200,4,train,-0.74,-0.04,0.04,0.44400000000000006
4855,d25_t16_r01_s005,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,240,5,train,-0.97,0.395,0.395,0.4659375
4856,d25_t16_r01_s006,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,280,6,train,-0.72,0.08,0.08,0.45143749999999994
4857,d25_t16_r01_s007,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,320,7,train,-0.8,-0.165,0.165,0.4533124999999999
4858,d25_t16_r01_s008,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,360,8,train,-0.97,-0.35,0.35,0.47506250000000005
4859,d25_t16_r01_s009,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,400,9,train,-0.98,-0.13,0.13,0.48637500000000006
4860,d25_t16_r01_s010,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,440,10,train,-0.72,-0.13,0.13,0.44499999999999995
4861,d25_t16_r01_s011,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,480,11,train,-0.89,-0.135,0.135,0.4645625
4862,d25_t16_r01_s012,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,520,12,train,-0.65,0.07,0.07,0.48793749999999997
4863,d25_t16_r01_s013,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,560,13,train,-0.72,0.01,0.01,0.4666249999999999
4864,d25_t16_r01_s014,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,600,14,train,-0.76,-0.065,0.065,0.4451875000000001
4865,d25_t16_r01_s015,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,640,15,train,-0.96,-0.14,0.14,0.48006249999999995
4866,d25_t16_r01_s016,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,680,16,train,-0.79,0.005,0.005,0.4701875000000001
4867,d25_t16_r01_s017,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,720,17,train,-0.9,-0.025,0.025,0.46150000000000013
4868,d25_t16_r01_s018,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,760,18,train,-0.76,-0.135,0.135,0.46900000000000003
4869,d25_t16_r01_s019,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,800,19,train,-0.68,0.09,0.09,0.46293750000000006
4870,d25_t16_r01_s020,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,840,20,train,-0.99,-0.24,0.24,0.46925
4871,d25_t16_r01_s021,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,880,21,train,-0.65,-0.24,0.24,0.446125
4872,d25_t16_r01_s022,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,920,22,train,-0.73,0.12,0.12,0.459875
4873,d25_t16_r01_s023,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,960,23,train,-0.69,0.18,0.18,0.46225000000000016
4874,d25_t16_r01_s024,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1000,24,train,-0.85,0.26,0.26,0.46637500000000004
4875,d25_t16_r01_s025,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1040,25,train,-0.8,-0.095,0.095,0.4715625
4876,d25_t16_r01_s026,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1080,26,train,-0.62,0.075,0.075,0.47037500000000004
4877,d25_t16_r01_s027,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1120,27,train,-0.76,0.02,0.02,0.47581249999999997
4878,d25_t16_r01_s028,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1160,28,train,-0.76,0.01,0.01,0.46837500000000015
4879,d25_t16_r01_s029,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1200,29,train,-0.78,0.035,0.035,0.4655625
4880,d25_t16_r01_s030,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1240,30,train,-0.85,0.1,0.1,0.4810624999999999
4881,d25_t16_r01_s031,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1280,31,train,-0.67,-0.065,0.065,0.47418750000000004
4882,d25_t16_r01_s032,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1320,32,train,-0.85,0.03,0.03,0.4770625
4883,d25_t16_r01_s033,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1360,33,train,-0.93,-0.11,0.11,0.4508750000000002
4884,d25_t16_r01_s034,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1400,34,train,-0.79,-0.19,0.19,0.4575
4885,d25_t16_r01_s035,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1440,35,train,-0.69,-0.015,0.015,0.48268750000000005
4886,d25_t16_r01_s036,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1480,36,train,-0.85,0.28,0.28,0.4378125
4887,d25_t16_r01_s037,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1520,37,train,-0.84,0.18,0.18,0.46225000000000005
4888,d25_t16_r01_s038,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1560,38,train,-0.73,0.055,0.055,0.4864374999999999
4889,d25_t16_r01_s039,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1600,39,train,-0.78,0.21,0.21,0.48581249999999987
4890,d25_t16_r01_s040,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1640,40,train,-0.74,-0.225,0.225,0.4635625
4891,d25_t16_r01_s041,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1680,41,train,-0.88,-0.225,0.225,0.4561250000000001
4892,d25_t16_r01_s042,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1720,42,train,-0.67,-0.1,0.1,0.46956250000000005
4893,d25_t16_r01_s043,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1760,43,train,-0.87,-0.15,0.15,0.4583749999999999
4894,d25_t16_r01_s044,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1800,44,train,-0.89,-0.075,0.075,0.4610625
4895,d25_t16_r01_s045,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1840,45,train,-0.66,0.265,0.265,0.47487499999999994
4896,d25_t16_r01_s046,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1880,46,train,-0.82,-0.04,0.04,0.4715625
4897,d25_t16_r01_s047,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1920,47,train,-0.89,-0.01,0.01,0.4765
4898,d25_t16_r01_s048,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,1960,48,train,-0.82,-0.015,0.015,0.4769375
4899,d25_t16_r01_s049,3.0,16,1,97,ising2d_t16_r01_seed25034,25034,down,2000,49,train,-0.76,-0.03,0.03,0.45981250000000007
4900,d25_t16_r02_s000,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,40,0,validation,-0.78,-0.19,0.19,0.47756250000000006
4901,d25_t16_r02_s001,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,80,1,validation,-0.78,0.015,0.015,0.44681249999999995
4902,d25_t16_r02_s002,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,120,2,validation,-0.96,-0.39,0.39,0.4609375
4903,d25_t16_r02_s003,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,160,3,validation,-0.84,0.045,0.045,0.4610625
4904,d25_t16_r02_s004,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,200,4,validation,-0.76,0.065,0.065,0.4778749999999999
4905,d25_t16_r02_s005,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,240,5,validation,-0.73,0.32,0.32,0.4694374999999999
4906,d25_t16_r02_s006,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,280,6,validation,-0.9,-0.29,0.29,0.46137500000000004
4907,d25_t16_r02_s007,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,320,7,validation,-0.66,0.125,0.125,0.48256249999999995
4908,d25_t16_r02_s008,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,360,8,validation,-0.74,-0.09,0.09,0.4769374999999999
4909,d25_t16_r02_s009,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,400,9,validation,-0.92,-0.105,0.105,0.4555624999999999
4910,d25_t16_r02_s010,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,440,10,validation,-0.89,0.04,0.04,0.4840625
4911,d25_t16_r02_s011,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,480,11,validation,-0.65,0.06,0.06,0.477375
4912,d25_t16_r02_s012,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,520,12,validation,-0.79,-0.22,0.22,0.47824999999999995
4913,d25_t16_r02_s013,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,560,13,validation,-0.63,-0.12,0.12,0.48
4914,d25_t16_r02_s014,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,600,14,validation,-0.84,0.24,0.24,0.47574999999999995
4915,d25_t16_r02_s015,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,640,15,validation,-0.71,-0.105,0.105,0.4721875
4916,d25_t16_r02_s016,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,680,16,validation,-0.82,-0.05,0.05,0.45181250000000006
4917,d25_t16_r02_s017,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,720,17,validation,-0.9,-0.31,0.31,0.4643750000000001
4918,d25_t16_r02_s018,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,760,18,validation,-0.86,0.195,0.195,0.44993750000000016
4919,d25_t16_r02_s019,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,800,19,validation,-0.95,0.115,0.115,0.460875
4920,d25_t16_r02_s020,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,840,20,validation,-0.81,0.11,0.11,0.45631249999999995
4921,d25_t16_r02_s021,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,880,21,validation,-0.91,-0.265,0.265,0.4231874999999999
4922,d25_t16_r02_s022,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,920,22,validation,-0.82,0.075,0.075,0.46499999999999986
4923,d25_t16_r02_s023,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,960,23,validation,-1.01,-0.475,0.475,0.461625
4924,d25_t16_r02_s024,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1000,24,validation,-0.9,-0.015,0.015,0.459375
4925,d25_t16_r02_s025,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1040,25,validation,-0.8,-0.135,0.135,0.45199999999999996
4926,d25_t16_r02_s026,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1080,26,validation,-0.68,0.02,0.02,0.4661874999999999
4927,d25_t16_r02_s027,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1120,27,validation,-0.78,0.085,0.085,0.4609375000000001
4928,d25_t16_r02_s028,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1160,28,validation,-0.77,0.015,0.015,0.46149999999999985
4929,d25_t16_r02_s029,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1200,29,validation,-0.66,0.12,0.12,0.45268749999999985
4930,d25_t16_r02_s030,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1240,30,validation,-0.83,0.03,0.03,0.461125
4931,d25_t16_r02_s031,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1280,31,validation,-0.72,0.145,0.145,0.4603125
4932,d25_t16_r02_s032,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1320,32,validation,-0.85,0.015,0.015,0.4638750000000001
4933,d25_t16_r02_s033,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1360,33,validation,-0.84,0.28,0.28,0.4613124999999999
4934,d25_t16_r02_s034,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1400,34,validation,-0.85,-0.155,0.155,0.43393750000000014
4935,d25_t16_r02_s035,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1440,35,validation,-0.88,0.015,0.015,0.44699999999999995
4936,d25_t16_r02_s036,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1480,36,validation,-0.74,-0.04,0.04,0.4641875
4937,d25_t16_r02_s037,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1520,37,validation,-0.84,-0.16,0.16,0.47299999999999986
4938,d25_t16_r02_s038,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1560,38,validation,-0.86,-0.17,0.17,0.457375
4939,d25_t16_r02_s039,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1600,39,validation,-0.79,-0.275,0.275,0.4555625000000002
4940,d25_t16_r02_s040,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1640,40,validation,-0.86,-0.25,0.25,0.4605625
4941,d25_t16_r02_s041,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1680,41,validation,-0.82,-0.165,0.165,0.4703125
4942,d25_t16_r02_s042,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1720,42,validation,-0.87,0.03,0.03,0.4619375
4943,d25_t16_r02_s043,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1760,43,validation,-0.78,0.125,0.125,0.46156250000000015
4944,d25_t16_r02_s044,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1800,44,validation,-0.84,0.225,0.225,0.46575000000000005
4945,d25_t16_r02_s045,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1840,45,validation,-0.79,0.145,0.145,0.4499999999999999
4946,d25_t16_r02_s046,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1880,46,validation,-0.76,0.0,0.0,0.4593124999999998
4947,d25_t16_r02_s047,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1920,47,validation,-0.97,0.265,0.265,0.46481249999999996
4948,d25_t16_r02_s048,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,1960,48,validation,-0.77,-0.155,0.155,0.469375
4949,d25_t16_r02_s049,3.0,16,2,98,ising2d_t16_r02_seed25052,25052,up,2000,49,validation,-0.9,-0.26,0.26,0.4676875
4950,d25_t16_r03_s000,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,40,0,validation,-0.95,0.245,0.245,0.4536875
4951,d25_t16_r03_s001,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,80,1,validation,-0.9,-0.015,0.015,0.4677500000000001
4952,d25_t16_r03_s002,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,120,2,validation,-0.71,0.015,0.015,0.44049999999999995
4953,d25_t16_r03_s003,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,160,3,validation,-0.79,-0.285,0.285,0.4641250000000001
4954,d25_t16_r03_s004,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,200,4,validation,-0.84,0.335,0.335,0.46624999999999994
4955,d25_t16_r03_s005,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,240,5,validation,-0.7,0.26,0.26,0.45356250000000004
4956,d25_t16_r03_s006,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,280,6,validation,-0.87,0.08,0.08,0.4820000000000002
4957,d25_t16_r03_s007,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,320,7,validation,-0.86,-0.04,0.04,0.450125
4958,d25_t16_r03_s008,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,360,8,validation,-0.8,0.11,0.11,0.4293750000000001
4959,d25_t16_r03_s009,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,400,9,validation,-0.76,-0.005,0.005,0.4485625
4960,d25_t16_r03_s010,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,440,10,validation,-0.72,-0.125,0.125,0.4709999999999999
4961,d25_t16_r03_s011,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,480,11,validation,-0.91,-0.245,0.245,0.45650000000000024
4962,d25_t16_r03_s012,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,520,12,validation,-1.0,-0.1,0.1,0.4541875000000001
4963,d25_t16_r03_s013,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,560,13,validation,-0.9,0.005,0.005,0.45981250000000007
4964,d25_t16_r03_s014,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,600,14,validation,-0.91,-0.14,0.14,0.47493750000000007
4965,d25_t16_r03_s015,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,640,15,validation,-0.95,-0.22,0.22,0.4392500000000001
4966,d25_t16_r03_s016,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,680,16,validation,-0.77,0.165,0.165,0.45931250000000007
4967,d25_t16_r03_s017,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,720,17,validation,-0.72,-0.065,0.065,0.45862500000000006
4968,d25_t16_r03_s018,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,760,18,validation,-0.68,-0.045,0.045,0.48374999999999996
4969,d25_t16_r03_s019,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,800,19,validation,-0.81,0.095,0.095,0.46525
4970,d25_t16_r03_s020,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,840,20,validation,-0.85,0.12,0.12,0.4713125000000001
4971,d25_t16_r03_s021,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,880,21,validation,-1.01,-0.16,0.16,0.46149999999999985
4972,d25_t16_r03_s022,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,920,22,validation,-0.7,0.055,0.055,0.4636875
4973,d25_t16_r03_s023,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,960,23,validation,-0.76,-0.26,0.26,0.45918749999999997
4974,d25_t16_r03_s024,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1000,24,validation,-0.82,-0.045,0.045,0.46306250000000004
4975,d25_t16_r03_s025,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1040,25,validation,-0.69,-0.045,0.045,0.47700000000000004
4976,d25_t16_r03_s026,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1080,26,validation,-0.92,-0.12,0.12,0.46006250000000015
4977,d25_t16_r03_s027,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1120,27,validation,-0.83,0.07,0.07,0.4513749999999999
4978,d25_t16_r03_s028,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1160,28,validation,-0.65,0.08,0.08,0.4856250000000001
4979,d25_t16_r03_s029,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1200,29,validation,-0.75,0.12,0.12,0.4790000000000001
4980,d25_t16_r03_s030,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1240,30,validation,-0.84,0.265,0.265,0.4673125000000001
4981,d25_t16_r03_s031,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1280,31,validation,-0.72,0.1,0.1,0.4613125000000001
4982,d25_t16_r03_s032,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1320,32,validation,-0.86,-0.115,0.115,0.46031249999999985
4983,d25_t16_r03_s033,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1360,33,validation,-1.07,-0.44,0.44,0.44381250000000005
4984,d25_t16_r03_s034,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1400,34,validation,-1.0,-0.045,0.045,0.4419375
4985,d25_t16_r03_s035,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1440,35,validation,-0.92,-0.21,0.21,0.4711874999999999
4986,d25_t16_r03_s036,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1480,36,validation,-1.02,-0.495,0.495,0.4470625000000001
4987,d25_t16_r03_s037,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1520,37,validation,-0.83,0.065,0.065,0.4715
4988,d25_t16_r03_s038,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1560,38,validation,-0.87,0.3,0.3,0.4788125
4989,d25_t16_r03_s039,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1600,39,validation,-0.93,-0.355,0.355,0.4510624999999999
4990,d25_t16_r03_s040,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1640,40,validation,-0.91,0.045,0.045,0.4505
4991,d25_t16_r03_s041,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1680,41,validation,-0.88,-0.185,0.185,0.4781250000000002
4992,d25_t16_r03_s042,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1720,42,validation,-0.87,-0.165,0.165,0.44474999999999987
4993,d25_t16_r03_s043,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1760,43,validation,-0.71,0.115,0.115,0.45562500000000006
4994,d25_t16_r03_s044,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1800,44,validation,-0.86,0.015,0.015,0.4463749999999999
4995,d25_t16_r03_s045,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1840,45,validation,-0.79,-0.285,0.285,0.467875
4996,d25_t16_r03_s046,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1880,46,validation,-0.92,0.01,0.01,0.4536875
4997,d25_t16_r03_s047,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1920,47,validation,-0.79,0.155,0.155,0.45718750000000014
4998,d25_t16_r03_s048,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,1960,48,validation,-0.82,0.145,0.145,0.45225
4999,d25_t16_r03_s049,3.0,16,3,99,ising2d_t16_r03_seed25070,25070,down,2000,49,validation,-0.79,0.14,0.14,0.4488125
5000,d25_t16_r04_s000,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,40,0,test,-0.73,0.01,0.01,0.4895624999999999
5001,d25_t16_r04_s001,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,80,1,test,-0.91,-0.095,0.095,0.4675625000000001
5002,d25_t16_r04_s002,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,120,2,test,-0.83,-0.07,0.07,0.46618750000000003
5003,d25_t16_r04_s003,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,160,3,test,-0.84,0.08,0.08,0.4880000000000001
5004,d25_t16_r04_s004,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,200,4,test,-0.77,-0.005,0.005,0.46168749999999975
5005,d25_t16_r04_s005,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,240,5,test,-0.68,0.07,0.07,0.47481249999999997
5006,d25_t16_r04_s006,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,280,6,test,-0.69,0.015,0.015,0.48431249999999987
5007,d25_t16_r04_s007,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,320,7,test,-0.68,-0.26,0.26,0.48856249999999984
5008,d25_t16_r04_s008,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,360,8,test,-0.87,0.085,0.085,0.4761875
5009,d25_t16_r04_s009,3.0,16,4,100,ising2d_t16_r04_seed25088,25088,up,400,9,test,-0.71,-0.12,0.12,0.4703125
